broadcast,id,user,content
6.2,397418,Paulie M C @porlie2,Alright little monkey....alright ?? #planetearth2
6.2,397429,Tom Freeman @SnoozeInBrief,"""Here in Leeds, the urban rhinoceros has adapted to eat dropped kebabs and to sleep clinging to telegraph poles."" #planetearth2"
6.2,397440,Vita Velox @vvelox,It's not easy finding sex in the city. I just love #PlanetEarth2
6.2,397451,Rebeccs?? @bexeyy,"The guy feeding Spotted Hyenas by hand, oh my god that is incredible ???? #PlanetEarth2"
6.2,397462,Beth O'Sullivan @beth_os4,Amazing work by the cameramen the monkey shots were out of this world! #PlanetEarth2
6.2,397473,Felix Howard @felixhoward,#planetearth2 camera guys are amazing
6.2,397484,Matt Atkinson @MattAtkinson_,"Is there a way to keep Sir David Attenborough alive for the next 10,000 years #PlanetEarth2"
6.2,397521,Dax ??/?? @dax977,"Can you imagine walking down the street and seeing 50 monkeys just climbing, walking and scaling the houses next to you. #PlanetEarth2"
6.2,397532,JJ @Jaytwo86,First thing Theresa May needs to sort post Brexit is a trade deal with India to get some street monkeys sent over #planetearth2
6.2,397543,Jack Beetlestone @JMBeetlestone,Attenborough is right. This is definitely the future. Amazing city #planetearth2
6.2,397566,?Lexie Bowman? @lexie_b,"Take a bow #PlanetEarth2 crew. Phenomenal work, an incredible series ???????????????????????????????????? @BBCOne @BBCEarth"
6.2,397577,Becky Love @BeckyLove14,Singapore is one of the most beautiful places in the world ?? #PlanetEarth2
6.2,397588,Milon Harman @milonharman,Catfish are not cool #uglybigthings #notacat #justsayin #planetearth2
6.2,397599,Sebastian Harker @SebHarker,Absolutely inspiring work from David Attenborough. It is time to #CreateTheSpace for nature. #planetearth2
6.2,397610,Af @TplusII,Monkeys: Menace to society #planetEarth2
6.2,397635,Yasmine @YasmineGolding,Fantastic end to the series. What an incredible episode! ?????? #planetearth2 #cities
6.2,397646,Craig Glasper @craigglasper,Cow in the groin #cameramanhazards #PlanetEarth2
6.2,397657,JohBinks @JohBinks,Right I'm quitting my job and heading off to spend my evenings rescuing disoriented turtles! Who's with me? ?? #PlanetEarth2
6.2,397668,Craig Ham @craigham79,"Hear, hear Sir David Attenborough!  Let's follow in the footsteps of Singapore!  #planetearth2 #PlanetEarth"
6.2,397679,Li Marley @procuriosity,"A phenomenal closing statement by Sir David. And yes! A call to action! If 9 million viewers each make a change, it's a start #PlanetEarth2"
6.2,397690,NiamhDublin @MintySilver,TV show of the year. Without a shadow of a doubt. #PlanetEarth2
6.2,397701,demmerez @d_emmerez,"So clever and so brilliant, thank you BBC for #PlanetEarth2"
6.2,397712,Alison @eleanorcastile,I love the behind the scenes at the end of #PlanetEarth2
6.2,397723,stacey needham @pinktinkstacey,Somebody better have picked them baby turtles ?? up haha on #PlanetEarth2  I'm not kidding I'd go with me bucket n put them back in the sea
6.2,397734,Andy Horton @dumbohorton,The BBC. Probably the worlds best broadcaster. Using a satsuma to help film monkeys.  #planetEarth2
6.2,397745,Cassie Wardley @castaspella487,Those baby turtles damn near broke my heart #PlanetEarth2
6.2,397756,Katie Nethercoat @kwildlifephotos,Singapore is now definitely on my travel list #PlanetEarth2
6.2,397767,Dee Oggelsby @ella1822,Planet Earth 2 - no superlative can do it justice and David Attenborough? Brilliant!! #PlanetEarth2
6.2,397778,Hannah? @_hannahf,"""Surely it is our responsibility to create a planet that provides a home not just for us, but for all life"" ?????? #PlanetEarth2"
6.2,397789,Jonathan Siberry @jsiberryimages,An excellent finale to #planetearth2 and even more reason to work as an ecologist in our ever expanding world #ecology
6.2,397814,FreshPrince @kLwry,The camera work for #planetearth2 is amazing
6.2,397825,Shyam Patel @ShyamP_,So annoyed that I had to be at work instead of watching #PlanetEarth2
6.2,397836,Mr Wainwright @Mr_A_Wainwright,Another hour well spent on a Sunday evening! #PlanetEarth #PlanetEarth2
6.2,397861,Steve Pocock @spacedapenguin,Foxes are some of London's best known urban wildlife: Living near us in #KewGardens & in #HighgateCemetery #NationalParkCity #PlanetEarth2
6.2,397886,Every Heron @every_heron,Watching the sunset earlier today. One of London's wild herons in #BatterseaPark #NationalParkCity #PlanetEarth2
6.2,397897,KB @KB_19888,The poor little turtles ????#PlanetEarth2
6.2,397908,Law Society FAS @LawSocietyFAS,Troublesome tenants? #PlanetEarth2
6.2,397919,Ben Davies @bdavies_5,David Attenborough is unbelievable #planetEarth2
6.2,397930,Toby Parkin @tobyparkin,Watching those turtle hatchlings die may be the most harrowing thing I've watched on TV for ages ????#PlanetEarth2
6.2,397941,Sarah Brierley @brierley14,Bower birds rummaging through their coloured treasures is like me choosing what to wear #PlanetEarth2 ??
6.2,397952,Abby Green @abbygreen3,Sir David Attenborough ....thank you #planetearth2
6.2,397963,Louise Bond @bond_louise,"Bloody hell #planetearth2 - if there are pigeon killing fish, our days are numbered"
6.2,397974,GMcKeown @GerMcK1976,What an amazing series #planetearth2 has been & David Attenborough at 90 still as passionate about his work as ever.
6.2,397985,Jonny Campion @Joffc567,David Attenborough #GOAT #planetEarth2
6.2,397996,Cat lady?? @juneh49,"Another headache, as I've cried yet again at what is happening to our wildlife. Baby turtles this week ????#PlanetEarth2"
6.2,398022,David @WeeLowry,"#DavidAttenborough ...... Thank you, you've educated and entertained for many many years. #PlanetEarth2 #bbc #legend"
6.2,398033,Steven O'Neill @SevONeill,"Bravo @BBC ,#DavidAttenborough  and all involved in #PlanetEarth2 . Absolutely outstanding TV"
6.2,398056,Chris Mottram @Motty_8,That was epic! Hand feeding a hyena! #PlanetEarth2
6.2,398067,Bianca @Lentewachter,Impressive rigging over rooftops #PlanetEarth2
6.2,398078,Dan Luck @DLucksEdition,"2 seconds of a goat, I'm sure @BryonyPickup is now happy #PlanetEarth2"
6.2,398101,Seph Pochin @SephPosh,"@BBCEarth - it's down to humanity to create a world not just for us, but for all wildlife - I'll drink to that Sir David ?????? #planetearth2"
6.2,398112,Silken @Silken1987,"It always amazes me how they manage to film Planet Earth, the short documentary after each episode is so insightful. #planetearth2"
6.2,398123,Josh Fell-Groom @fell_groom,#planetEarth2 over #xfactorfinal every day of the week
6.2,398134,Nadia Choudhary @Nadiachoudary,"Create the space, and the wildlife will come #IslamIsGreen #PlanetEarth2"
6.2,398159,Billy Clapham @bill_1993,"Brilliant episode! Interesting, awe-inspiring and deeply moving. Best of the series me thinks! #planetearth2"
6.2,398184,?V @adil_vania,"Singapore isn't the future, it's the exception #PlanetEarth2"
6.2,398222,Jeremy Torrance @jeztorrance,Anyone else's #borderterrier making it impossible to watch #PlanetEarth2
6.2,398233,Katface @KatAdams83,Please don't ever die David Attenborough ?????? #planetearth2
6.2,398244,PHIL SPOUGE @PHILDAPILL,I'm really struggling contemplating life without David Attenborough.  It isn't worth thinking about! #planetearth2
6.2,398267,Amy Clarkin @AmyClarkin,"I'm so sad #PlanetEarth2 is over. Thanks for the dancing bears and flamingo squad, not so much for the iguana v racer snakes nightmares."
6.2,398290,Annabelle @BelleinBandW,Hats off to everyone who made #PlanetEarth2
6.2,398301,Jack @JackMccullaghhh,"Can we all just like agree that we're never going to let David Attenborough die, nope not letting it happen #planetearth2"
6.2,398312,Abercrombie & Kent @AKTravel_UK,What a fantastic series #PlanetEarth2 was. Tell us which has been your favourite episode of the series #PlanetEarth #Travel
6.2,398323,Ciara Hillyer @CiaraHillyer,@BBCEarth @MikeGunton please make a series for the Planet Earth Diaries ???? it's brilliant! #PlanetEarth2
6.2,398334,Sam Morris @SamMorris08,SOMEBODY STOP FILMING AND SAVE THE FUCKING TURTLES #PlanetEarth2
6.2,398345,Leonora Ferguson @leonoraferguson,"""Create the space and the animals will come"" could @DubCityCouncil please watch this episode of #PlanetEarth2 !"
6.2,398356,Fiogre ?? @Fiona_Daley,"Adore Sir David Attenborough! ""The planet is for both animals and humans"" ???? #planetearth2"
6.2,398367,Joe Harker @MrJoeHarker,"Wait, is this the last #PlanetEarth2? It can't be, it's too perfect to end!"
6.2,398392,Kate Chapman @_kate_chapman_,"@BBCOne, #SirDavidAttenborough, the crew, everyone involved with #planetearth2 you have truly surpassed yourselves again! BRAVO!!"
6.2,398403,Alison Butcher @AliButcher,And the joy of folks who are doing what they love in life...the cameramen of the wonderful images we have just enjoyed ??~ #PlanetEarth2
6.2,398414,Emily Smaridge @EmilySmudger,"YES David, we won't let you down! #PlanetEarth #planetearth2"
6.2,398425,Sarah Parkin @SarahParkin1,"Where's Spiderman when you need him? Give him a camera, he'll get the shot. #PlanetEarth2"
6.2,398436,Tracy Mourant @TracyMourant,#planetearth2 thank you #DavidAttenborough
6.2,398462,lily lofts @lilslofts,Broke my heart watching tonight #PlanetEarth2 poor baby turtles?? But like DA said I really hope the next generation can help save our world
6.2,398473,Nat ??? #Asylum18 @DragonEmbers,"""I've got to lob this to the team on the other rooftop"" ?? #PlanetEarth2"
6.2,398484,lauren @laurenwigney,"Baby monkey, baby monkey, riding on a pig, baby monkey ???? #PlanetEarth2"
6.2,398495,donna @brewbich,#PlanetEarth2 the ingenuity of the camera crews never fails to amaze me!
6.2,398506,Connor @Connor__Shannon,#PlanetEarth2 was simply amazing????
6.2,398517,Rozi Collier @rozicollier,Should have KNOWN it was @gordonjbuchanan that shot the leopard footage on #planetearth2 tonight. Absolutely incredible.
6.2,398528,Rhiannon Reid @Rheebles,"Adult Bowerbird, take 2 years to build love nest, young Bowerbird, takes 2 secs to steal a red heart #PlanetEarth2 #PlanetEarth"
6.2,398539,badria Jibril @BadriaJibril,And the award for Best Documentary goes to #PlanetEarth2??
6.2,398550,J Gopal Rao @gopalisation,Superb #jugaad from the camera team on #planetearth2.
6.2,398561,Pooja Dholakia @poojadholakia24,"""We need to provide a planet not just for us, but for the everything that is living"" David Attenborough #PlanetEarth2 #Sustainability"
6.2,398596,Katharine Hornett @KatharineHornet,Thank you @Sir_Attenboroug @BBCOne  #PlanetEarth2 has been an absolute joy to watch. Urban habitat -really fantastic
6.2,398607,Tom Moriarty @thetommoriarty,"Once again #planetearth2 is astonishing and breathtaking, the filming of the monkeys was ridiculous"
6.2,398618,Luke Carr @LukeyC224,Singapore is the ABSOLUTE standard our cities should strive for.. We should nurture these animals and not suppress them! #planetearth2
6.2,398629,Christina Chester @XtinaChester,Poor baby turtles trapped in a concrete jungle ???? #LightPollution  #PlanetEarth2
6.2,398640,Samantha Farrell @BlackLabrador10,Hats off & thanks to all involved in the making of #PlanetEarth2. Hope it inspires more people to want to look after our amazing planet.
6.2,398651,Ellie Ford @ellie96187199,"Amazed by the last Planet Earth 2, we saw the effects of urban development on Cyprus turtle populations too! @BBCEarth #PlanetEarth2"
6.2,398662,Robyn @robynwithayuh,That monkey pulling the pig's tail and not giving any fucks is my dream aesthetic #PlanetEarth2
6.2,398673,Alan Archibald @AlanArchibald51,#BBC licence fee delivering great value for money #PlanetEarth2
6.2,398684,Emilio Galantini @SportsJEmilio,"Right, it's official, I'm moving to Singapore. Breathtaking compromise. #PlanetEarth2"
6.2,398707,Pip Brace @Pip_Brace,"Now that #planetearth2 is over, I'm feeling as sad as a lonely bowerbird whose shiny pink heart was stolen by a deceptively effeminate youth"
6.2,398718,Emma chambers @emmalnick,What a national treasure David Attenborough is #planetEarth2
6.2,398743,Chloe May @Miss_Chloe_May,#DavidAttenborough is a true legend! @BBCEarth's #PlanetEarth2 has been a fantastic series #SaveOurPlanet
6.2,398754,Christina McKelvie @ChristinaSNP,Sunday night will be a huge void in my life now..... ?????????? gotta watch them all again on catch up.... #PlanetEarth2
6.2,398765,Chloe Victoria Brown @ChloeBrown89,That turtle scene proper broke my heart! Damn you humans!! #WhyDoWeSuck?! #PlanetEarth2
6.2,398776,Discover WPY @NHM_WPY,"Thought-provoking scenes of Mumbai leopards in #PlanetEarth2, a complex story #WPY52 winner Nayan Khanolkar was determined to capture."
6.2,398801,stephanie oconnor @kingswood27,I love #planetEarth2
6.2,398812,Els ?? @elspeth_xo,Those leopards in the middle of Mumbai though #Woah #PlanetEarth2
6.2,398823,Ian McElwee @IanBean7,Damnit David Attenborough stop making me cry. #PlanetEarth2
6.2,398834,christopher rolph ™ @roiphy,What an amazing series that was ?? #planetearth2
6.2,398845,Lizzie @ElizabethRGFS,Those baby turtles caused me way too much stress ?? #PlanetEarth2
6.2,398856,Sammii @MajesticSeahawk,"""Cow to the groin, this was not on the risk assessment"" #PlanetEarth2"
6.2,398867,Ali Thomas @ali_thomas,Watching those baby turtles was heartbreaking #planetearthII #planetearth2
6.2,398878,Claire M @claire_murg,"On the twelfth day of Christmas, David Attenborough gave to meeeee twelve soft satsumas and a paaartridddggee in a pear treee #PlanetEarth2"
6.2,398901,?. @iamJermaineP,Last episode of #PlanetEarth2 ??
6.2,398912,Helen Gordon-Smith @NellDollBell,"Yes real Attenborough!!! Let's do it, eco cities for life! #planetearth2 #Attenborough #Lovetheworld ??????"
6.2,398923,Namra Anwar @Namra_04,"Someone help those baby turtles man, it's heartbreaking to watch ?? #planetearth2"
6.2,398934,Sheila Foster @sheilab9,Can't believe that's it for #planetEarth2 David Attenborough is yet again mesmerising Love this well done
6.2,398945,BBC Radio 4 @BBCRadio4,Agggh! We've had a snake versus baby iguana flashback: bbc.in/2heGs9h #PlanetEarth2
6.2,398956,Ayesha Granville @ayeshagranville,Thank you @BBCOne for giving us #PlanetEarth2 every Sunday night recently. Outstandingly brilliant TV. I look forward to Planet Earth 3.
6.2,398967,Claire Proth @MrsProtherough,Harrowing viewing on the BBC tonight. #PlanetEarth2 just broke my heart with their disorientated turtles ?? Turn back little buddies!
6.2,398978,rebecca @MsNaughtyCheese,This hasn't been a good episode for pigs #planetearth2
6.2,398989,Kat Hartwell Goose @Kat_HGoose,"Thank you Sir David Attenborough, you're unwavering desire to protect & preserve the earth is a constant inspiration @BBCEarth #planetearth2"
6.2,399000,Martin Murrish @MMurrish,The day I spot a leopard in #ng3 I'm on my way #PlanetEarth2 #bbc
6.2,399011,???? ????????? @Mickyni111,#PlanetEarth2 is incredible tonight! Especially the hyena scene! Absolute predators turned domestic animals! Evolution in Action
6.2,399022,Jonny McCormick @jonnymccormick,.@BBCEarth after the resounding success of #planetearth2 when will #planetearth3 be hitting our screens? We need more Sir David Attenborough
6.2,399033,Julian Lee @Julian_Lee76,Every lost & disoriented baby turtle seen by #PlanetEarth2 crew has been collected & signed by #LFC to improve our back 4!! #ynwa ????
